;Method;Time_Window;Driver;Impostors;Method_Parameters;PORC_FAR;Min_Time_Detection_s_FAR;Average_Time_Detection_s_FAR;Max_Time_Detection_s_FAR;Standard_deviation_s_FAR;PORC_FRR;Min_Time_Detection_s_FRR;Average_Time_Detection_s_FRR;Max_Time_Detection_s_FRR;Standard_deviation_s_FRR;Number_clusters
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};60.44;30;88.07015458;1487;148.9886975;2.62;30;66.89285714;194;35.30061991;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};62.26;30;89.925;1487;161.6943521;1.93;31;78.69767442;232;47.76157794;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};59.93;30;75.43166824;1435;132.5812399;4.54;30;50.44329897;110;18.78772265;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};22.19;30;40.29659443;350;18.93694178;54.11;30;30.81488203;38;1.179459019;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};78.41;30;154.1436893;7394;428.054688;10.78;30;37.71748879;79;8.508925307;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};85.39;30;246.3003096;8775;741.0133608;1.19;33;108.7407407;261;59.20602399;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};84.98;30;217.7891892;8775;646.2639295;2.2;32;72.48979592;171;34.68676648;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};54.74;30;60.39846476;1121;70.81031135;42.4;30;31.46078431;41;1.933428242;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};47.53;30;56.5716302;1121;64.64456809;53.51;30;30.87940631;39;1.305664959;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};47.53;30;56.5716302;1121;64.64456809;53.51;30;30.87940631;39;1.305664959;10
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};35;30;44.36912393;556;33.16104183;12.44;30;36.95;72;7.44334248;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};50.62;30;55.48631445;720;63.64948029;5.32;30;47.09649123;142;19.37472548;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};50.47;30;54.78558111;721;61.82275371;6.15;30;44.85271318;112;15.09040505;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};27.37;30;42.76024465;566;31.92413758;37.4;30;31.64854369;48;2.228828804;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};75.87;30;101.6030268;2738;209.6961439;10.14;30;38.69306931;116;10.52903361;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};81.54;30;127.1288433;3241;304.4059227;2.98;30;62.03125;163;30.54633158;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};74.57;30;78.47296207;2229;149.9787084;9.68;30;39.1443299;99;10.07381018;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};47.62;30;50.15675676;1043;63.12104548;63.79;30;30.55621302;36;0.960841949;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};47.62;30;50.15675676;1043;63.12104548;63.79;30;30.55621302;36;0.960841949;30
0;OCSVM;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};47.62;30;50.15675676;1043;63.12104548;63.79;30;30.55621302;36;0.960841949;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};67.83;3;32.33230294;1768;84.94095179;9.69;3;12.24242424;118;12.92853003;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};81.88;3;83.60045924;2654;231.0126109;1.34;3;72.33333333;301;74.57568862;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};86.62;3;189.0174129;3159;464.8106816;0.2;33;375.5;1106;492.7206781;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};87.03;3;214.1825843;5143;562.027269;0.2;33;375.5;825;340.7878128;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};86.94;3;205.9594595;4256;524.7496458;0.2;33;375.5;825;340.7878128;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};74.89;3;42.80539862;2331;120.0398533;14.3;3;8.682291667;33;5.821795027;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};92.65;3;219.9322493;7125;699.3805281;8.62;3;13.12195122;48;9.682318993;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};96.31;3;428.5102041;16253;1706.578756;1.27;15;75.9;269;61.29900832;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};98.33;3;695.9268293;19099;2523.383798;0.13;149;500.3333333;1106;526.7602238;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};99.87;3;7225.75;41768;14009.00784;0.13;149;500.3333333;1106;526.7602238;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};99.87;3;7225.75;41768;14009.00784;0.13;149;500.3333333;1106;526.7602238;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};50.25;3;21.28337754;1214;75.16212568;61.32;3;3.64957265;9;1.016854303;1
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};50.1;3;13.76014062;579;29.01452466;10.55;3;11.10884354;101;10.30701932;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};76.13;3;33.76875;2635;121.6786307;1.07;4;89.11764706;325;85.92429979;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};80.13;3;40.81361607;2635;143.4157407;0.4;146;215;325;68.08328233;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};79.93;3;39.70706522;2635;140.513428;0.4;87;215;332;95.22254635;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};76.94;3;26.89079389;1422;79.43478324;1.47;3;66.13043478;246;65.17410553;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};92.22;3;96.84123223;6265;407.2918993;8.68;3;13.48739496;65;10.83611784;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};96.11;3;261.8722741;16253;1324.552721;1.34;3;72.33333333;375;87.09381915;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};97.88;3;330.023166;18979;1609.69622;0.27;3;300.6;1064;457.2890771;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};96.86;3;182.0256959;18892;1191.623336;1.27;3;75.9;269;75.92995387;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};82.63;3;30.94350282;2176;116.3833927;31.6;3;5.2;24;2.651787118;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};65.15;3;24.85731609;1457;90.59155599;46.76;3;4.171662125;16;1.664631506;3
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};38.7;3;10.36270849;324;17.83262804;8.95;3;13.17213115;55;9.894227905;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};66.74;3;19.85115562;711;47.27736164;0.8;16;116.2307692;335;90.74796035;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};71.18;3;25.13932584;1249;70.58204246;0.33;33;250.6666667;877;314.4001696;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};70.78;3;24.91644909;1249;66.99002288;0.47;33;188.25;516;146.4374562;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};40.15;3;9.434300341;398;16.0138739;19.51;3;6.979338843;30;4.837138782;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};93.33;3;89.67316017;5878;382.3193308;8.55;3;13.90434783;84;12.13590722;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};96.99;3;318.4924812;13396;1316.587345;0.8;9;116.2307692;319;106.9455888;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};97.27;3;365.9353448;18992;1670.648644;0.4;3;215;779;273.4660247;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};95.5;3;190.8154897;13496;995.78484;3.61;3;28.23636364;120;22.8991053;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};72.75;3;25.088117;1619;95.16838687;41.22;3;4.507122507;16;1.895658343;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};72.75;3;25.088117;1619;95.16838687;41.22;3;4.507122507;16;1.895658343;5
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};32.09;3;9.160411311;220;14.59769849;9.22;3;12.872;77;11.12971611;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};61.93;3;16.21984127;687;38.42695587;0.67;32;137.1818182;236;61.21898101;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};68.1;3;19.77330126;1421;50.89832728;0.4;32;215;579;192.93695;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};63.98;3;17.05911063;713;40.50046665;3.01;3;33.56521739;125;30.15342411;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};1.41;3;4.114186851;92;4.260670907;97.93;3;3;3;0;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};92.21;3;75.35930339;7775;336.0339394;9.82;3;12.30534351;52;9.733283998;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};95.62;3;155.9888683;10352;621.3918541;0.94;8;100.8666667;247;78.31791135;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};94.82;3;119.9068768;4809;385.0128339;2.27;3;43.8;137;33.3773435;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};82.4;3;25.20571058;1470;65.93482658;37.41;3;4.772189349;16;2.152535307;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};72.69;3;17.10847701;618;36.0492938;47.43;3;4.204481793;12;1.510332233;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};72.69;3;17.10847701;618;36.0492938;47.43;3;4.204481793;12;1.510332233;10
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};29.04;3;8.02173913;139;12.15655564;11.82;3;10.25;42;7.10301557;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};47.59;3;10.54415719;504;19.43046822;2.61;3;39.38461538;172;35.03803601;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};50.37;3;10.53484287;504;18.7776532;3.41;3;30.92;103;25.1832792;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};18.78;3;6.452062278;149;10.3641727;53.77;3;3.792746114;11;1.157044701;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};88.2;3;36.57859079;2028;99.25657192;10.49;3;11.7810219;66;9.900026239;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};92.26;3;61.27313101;2325;178.5250687;2.27;3;45.02941176;129;31.86856083;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};84.39;3;23.74235678;779;49.9956541;12.63;3;9.604651163;40;6.963193241;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};67.45;3;12.94987844;779;26.50110843;47.36;3;4.095744681;11;1.45927214;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};67.45;3;12.94987844;779;26.50110843;47.36;3;4.095744681;11;1.45927214;30
0;OCSVM;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};67.45;3;12.94987844;779;26.50110843;47.36;3;4.095744681;11;1.45927214;30
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};67.61;5;46.27253064;2271;117.0215659;9.9;5;14.36153846;51;9.629576408;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};81.76;5;111.4318182;2655;288.013725;1.14;14;90.94117647;372;98.27542329;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};87.29;5;346.5067873;6448;848.3904366;0.2;135;377;818;303.3842448;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};87.31;5;352.9078341;6448;861.23788;0.2;135;377;818;303.3842448;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};87.34;5;362.9526066;6448;883.185246;0.13;318;501.6666667;818;275.1369356;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};71.92;5;49.09761388;2333;126.5111546;16.66;5;9.990384615;36;5.517640034;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};92.68;5;324.1912351;7122;916.5426053;8.83;5;15.17213115;48;9.531758679;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};96.37;5;641.9541985;16241;2056.990392;1.2;8;81.73684211;246;66.69069742;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};98.74;5;2092.390244;19105;4193.896767;0.27;50;302.2;818;313.50311;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};99.02;5;3184.296296;19106;5735.916021;0.2;50;377;1002;440.1348278;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};98.77;5;1751.979592;19106;3890.260812;0.2;88;377;554;201.4696007;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};43.87;5;26.93128391;1111;71.34451561;67.29;5;5.509259259;9;0.834570805;1
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};49.36;5;19.28168511;1006;37.07734556;10.9;5;12.70588235;72;8.58156098;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};74.14;5;41.81823529;2320;124.8344279;1.27;12;77.8;219;50.44392405;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};79.62;5;52.38612474;2323;161.3101302;0.4;50;216.7142857;419;134.2009864;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};79.35;5;50.65355932;2322;155.6536268;0.33;126;252.3333333;419;112.0386838;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};76.13;5;39.43746645;2322;120.6016257;0.74;29;127.6666667;279;78.55436257;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};92.4;5;126.7136294;6283;476.0748953;9.03;5;15.33333333;47;9.459629688;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};96.18;5;354.4411765;18972;1606.264625;0.94;8;102.7333333;288;81.40679742;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};97.69;5;520.5609756;18964;2011.682744;0.27;88;302.2;472;159.6439789;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};97.41;5;450.9365079;18978;1932.089464;0.47;33;190;442;137.1328865;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};74.25;5;30.90639365;2370;110.9949324;33.65;5;7.042944785;28;2.439040652;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};74.25;5;30.90639365;2370;110.9949324;33.65;5;7.042944785;28;2.439040652;3
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};41.15;5;16.09627119;469;25.56968854;9.5;5;14.25;54;9.011760764;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};67.86;5;29.68616325;1256;64.03164253;1.14;11;86.11111111;219;54.27261132;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};76.07;5;37.62130479;1423;94.16247102;0.67;50;139;299;77.96281165;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};75.35;5;35.85714286;1423;90.44232536;0.54;91;169.2222222;419;108.7425604;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};46.18;5;14.87751222;346;19.60195976;31.3;5;7.239747634;20;2.562990725;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};92.09;5;102.2300123;4436;375.7727801;8.83;5;15.85217391;47;9.726292345;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};96.1;5;357.1144068;13386;1327.418082;0.94;15;102.7333333;288;73.68123105;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};96.99;5;543.1410256;18980;2017.848958;0.67;39;139;298;77.72387021;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};91.9;5;117.3584637;7121;464.5746081;16.92;5;9.886255924;27;4.773573156;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};77.36;5;35.82305503;2404;133.8374277;35.05;5;6.987692308;20;2.356990371;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};77.36;5;35.82305503;2404;133.8374277;35.05;5;6.987692308;20;2.356990371;5
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};33.99;5;13.84207012;228;18.01797421;9.3;5;14.51162791;50;9.359250336;10
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};61.02;5;22.04023184;691;46.23111042;1.4;5;71;140;43.90465861;10
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};63.16;5;23.5768406;1218;52.49121342;1.07;8;91;187;48.00781186;10
0;OCSVM;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};60.65;5;21.4624834;1218;48.4286557;2.74;6;38.61904762;118;32.12775745;10
